loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,default_flag
3600.0, 36 months,7.89,112.63,A,A5,< 1 year,RENT,23000.0,Charged Off,credit_card,MN,8.3,1
13000.0, 60 months,11.99,289.12,C,C1,5 years,RENT,90000.0,Fully Paid,debt_consolidation,NY,11.96,0
15000.0, 60 months,7.89,303.36,A,A5,< 1 year,RENT,97000.0,Charged Off,credit_card,AZ,19.66,1
15000.0, 36 months,12.59,502.46,C,C2,4 years,RENT,45000.0,Fully Paid,credit_card,OH,26.2,0
10000.0, 36 months,5.32,301.15,A,A1,8 years,MORTGAGE,118000.0,Fully Paid,major_purchase,CA,12.54,0
29800.0, 36 months,18.49,1084.69,E,E2,10+ years,MORTGAGE,115000.0,Charged Off,credit_card,TX,26.75,1
14000.0, 36 months,9.76,450.17,B,B3,10+ years,RENT,54000.0,Fully Paid,credit_card,NY,9.91,0
12000.0, 36 months,9.17,382.55,B,B2,10+ years,MORTGAGE,120000.0,Fully Paid,home_improvement,VA,1.35,0
12000.0, 60 months,19.99,317.86,E,E4,10+ years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,MI,26.68,0
8000.0, 36 months,12.59,267.98,C,C2,10+ years,MORTGAGE,155000.0,Fully Paid,credit_card,NJ,28.79,0
10500.0, 36 months,14.48,361.32,C,C5,5 years,MORTGAGE,32985.0,Fully Paid,debt_consolidation,SC,35.01,0
2500.0, 36 months,18.49,91.0,E,E2,10+ years,MORTGAGE,60000.0,Fully Paid,other,MO,22.14,0
35000.0, 60 months,16.55,861.4,D,D2,10+ years,MORTGAGE,115000.0,Charged Off,debt_consolidation,GA,16.3,1
20000.0, 36 months,13.18,675.62,C,C3,10+ years,RENT,111000.0,Charged Off,debt_consolidation,MO,38.37,1
10000.0, 60 months,8.38,204.59,B,B1,9 years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,MN,23.84,0
5000.0, 36 months,9.76,160.78,B,B3,1 year,MORTGAGE,45000.0,Charged Off,other,KY,12.29,1
20000.0, 60 months,12.59,450.88,C,C2,6 years,RENT,50000.0,Charged Off,debt_consolidation,FL,29.52,1
15000.0, 60 months,15.41,360.09,D,D1,7 years,OWN,52000.0,Current,credit_card,AZ,14.45,0
18000.0, 60 months,14.48,423.33,C,C5,3 years,RENT,78000.0,Fully Paid,debt_consolidation,UT,15.08,0
16400.0, 36 months,14.48,564.35,C,C5,1 year,RENT,42000.0,Fully Paid,credit_card,CA,17.84,0
6000.0, 36 months,7.89,187.72,A,A5,8 years,RENT,69000.0,Fully Paid,medical,MA,2.85,0
6300.0, 36 months,10.64,205.19,B,B4,1 year,RENT,21000.0,Fully Paid,debt_consolidation,TX,13.2,0
12000.0, 36 months,6.24,366.37,A,A2,7 years,MORTGAGE,85009.6,Fully Paid,debt_consolidation,GA,10.28,0
24000.0, 60 months,12.59,541.05,C,C2,,OWN,84000.0,Current,home_improvement,GA,20.19,0
5000.0, 36 months,13.18,168.91,C,C3,5 years,RENT,35000.0,Fully Paid,debt_consolidation,CA,16.57,0
16000.0, 60 months,9.17,333.46,B,B2,3 years,RENT,90000.0,Fully Paid,home_improvement,CA,13.91,0
32000.0, 60 months,15.41,768.19,D,D1,10+ years,RENT,85000.0,Fully Paid,credit_card,NY,8.73,0
25000.0, 60 months,17.57,629.01,D,D4,4 years,MORTGAGE,74000.0,Current,debt_consolidation,NC,26.25,0
10000.0, 36 months,8.38,315.12,B,B1,10+ years,RENT,51000.0,Charged Off,debt_consolidation,OR,10.14,1
5000.0, 36 months,6.89,154.14,A,A3,2 years,OWN,28000.0,Fully Paid,debt_consolidation,CA,5.82,0
21000.0, 36 months,6.89,647.37,A,A3,1 year,MORTGAGE,96000.0,Fully Paid,debt_consolidation,FL,21.51,0
10000.0, 36 months,10.64,325.69,B,B4,3 years,RENT,44000.0,Fully Paid,major_purchase,TX,24.74,0
10000.0, 36 months,11.99,332.1,C,C1,< 1 year,RENT,225000.0,Fully Paid,other,FL,11.0,0
6000.0, 36 months,9.17,191.28,B,B2,7 years,RENT,40290.0,Fully Paid,debt_consolidation,NY,14.12,0
15000.0, 36 months,7.26,464.95,A,A4,10+ years,MORTGAGE,103000.0,Fully Paid,debt_consolidation,TX,12.13,0
20000.0, 36 months,8.38,630.24,B,B1,4 years,MORTGAGE,83000.0,Fully Paid,home_improvement,CA,14.99,0
8000.0, 36 months,11.22,262.75,B,B5,8 years,RENT,65328.0,Fully Paid,debt_consolidation,WA,12.93,0
20000.0, 36 months,5.32,602.3,A,A1,9 years,MORTGAGE,75000.0,Fully Paid,home_improvement,TX,21.02,0
11225.0, 36 months,14.48,386.27,C,C5,10+ years,RENT,43000.0,Charged Off,debt_consolidation,NC,39.02,1
11200.0, 60 months,18.49,287.41,E,E2,2 years,MORTGAGE,100000.0,Fully Paid,other,FL,20.8,0
10375.0, 60 months,17.57,261.04,D,D4,10+ years,RENT,28832.0,Fully Paid,debt_consolidation,LA,32.26,0
6025.0, 36 months,11.22,197.88,B,B5,4 years,MORTGAGE,48000.0,Charged Off,home_improvement,MA,13.48,1
20000.0, 60 months,12.59,450.88,C,C2,,MORTGAGE,75000.0,Current,debt_consolidation,IL,9.11,0
30000.0, 36 months,7.89,938.57,A,A5,1 year,MORTGAGE,135000.0,Charged Off,debt_consolidation,TX,8.02,1
2700.0, 36 months,11.22,88.68,B,B5,2 years,RENT,52000.0,Fully Paid,debt_consolidation,TX,13.18,0
18000.0, 60 months,15.41,432.11,D,D1,,MORTGAGE,41700.0,Fully Paid,major_purchase,PA,16.81,0
14400.0, 36 months,16.99,513.33,D,D3,1 year,MORTGAGE,40000.0,Charged Off,debt_consolidation,AZ,31.11,1
12500.0, 36 months,16.99,445.6,D,D3,< 1 year,RENT,33000.0,Fully Paid,debt_consolidation,NM,12.65,0
8000.0, 36 months,11.99,265.68,C,C1,10+ years,MORTGAGE,58000.0,Fully Paid,credit_card,IN,4.78,0
9000.0, 36 months,9.17,286.92,B,B2,7 years,MORTGAGE,44000.0,Fully Paid,credit_card,CT,28.39,0
8000.0, 36 months,11.99,265.68,C,C1,3 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,IN,31.44,0
21000.0, 60 months,7.89,424.7,A,A5,4 years,RENT,80000.0,Current,debt_consolidation,MA,10.6,0
12000.0, 36 months,19.99,445.91,E,E4,3 years,RENT,150000.0,Fully Paid,debt_consolidation,TX,15.82,0
30000.0, 36 months,13.18,1013.43,C,C3,6 years,MORTGAGE,109000.0,Fully Paid,debt_consolidation,NJ,14.31,0
19800.0, 36 months,10.64,644.86,B,B4,9 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,IL,23.84,0
28000.0, 60 months,13.67,646.74,C,C4,9 years,RENT,70000.0,Charged Off,car,CA,26.5,1
21000.0, 36 months,12.59,703.44,C,C2,< 1 year,RENT,85000.0,Charged Off,debt_consolidation,FL,23.93,1
6000.0, 36 months,9.76,192.93,B,B3,,MORTGAGE,50000.0,Fully Paid,credit_card,GA,22.25,0
8000.0, 36 months,9.76,257.24,B,B3,1 year,MORTGAGE,72000.0,Fully Paid,credit_card,CA,28.14,0
28000.0, 60 months,15.41,672.16,D,D1,9 years,RENT,85000.0,Fully Paid,debt_consolidation,CA,32.39,0
32000.0, 36 months,8.38,1008.39,B,B1,9 years,MORTGAGE,130000.0,Fully Paid,credit_card,NC,24.97,0
22000.0, 36 months,11.99,730.61,C,C1,5 years,MORTGAGE,65000.0,Fully Paid,credit_card,NY,12.68,0
15000.0, 60 months,11.99,333.6,C,C1,10+ years,MORTGAGE,130000.0,Current,debt_consolidation,CA,16.41,0
14000.0, 36 months,11.99,464.94,C,C1,10+ years,MORTGAGE,97000.0,Fully Paid,debt_consolidation,NY,19.08,0
10000.0, 36 months,8.38,315.12,B,B1,3 years,RENT,175000.0,Fully Paid,debt_consolidation,FL,26.99,0
8000.0, 36 months,10.64,260.55,B,B4,6 years,RENT,75000.0,Charged Off,debt_consolidation,NJ,10.61,1
7000.0, 36 months,7.26,216.98,A,A4,10+ years,RENT,52000.0,Fully Paid,debt_consolidation,WI,28.74,0
21150.0, 60 months,13.67,488.52,C,C4,7 years,RENT,155000.0,Current,debt_consolidation,CA,37.57,0
9000.0, 36 months,5.32,271.04,A,A1,8 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,NJ,21.02,0
12000.0, 36 months,9.76,385.86,B,B3,4 years,MORTGAGE,82000.0,Charged Off,debt_consolidation,CA,30.54,1
18200.0, 36 months,12.59,609.65,C,C2,3 years,RENT,69000.0,Fully Paid,debt_consolidation,NY,11.37,0
12000.0, 60 months,16.55,295.34,D,D2,2 years,RENT,43000.0,Charged Off,debt_consolidation,ND,30.37,1
35000.0, 36 months,17.57,1257.8,D,D4,3 years,MORTGAGE,118456.0,Charged Off,debt_consolidation,MT,15.09,1
24000.0, 60 months,17.86,607.62,D,D5,< 1 year,MORTGAGE,75000.0,Current,debt_consolidation,GA,36.03,0
12125.0, 60 months,18.2,309.22,E,E1,6 years,RENT,60000.0,In Grace Period,debt_consolidation,NY,15.81,0
24000.0, 60 months,13.67,554.35,C,C4,10+ years,MORTGAGE,84000.0,Late (31-120 days),home_improvement,CA,12.36,0
17500.0, 60 months,13.67,404.21,C,C4,4 years,MORTGAGE,35000.0,Current,debt_consolidation,FL,19.24,0
7000.0, 36 months,12.59,234.48,C,C2,10+ years,RENT,54000.0,Fully Paid,debt_consolidation,NJ,32.09,0
12000.0, 36 months,12.59,401.97,C,C2,10+ years,RENT,25000.0,Fully Paid,small_business,NY,20.69,0
4800.0, 36 months,13.18,162.15,C,C3,1 year,RENT,65000.0,Fully Paid,medical,NY,13.98,0
6000.0, 36 months,11.22,197.06,B,B5,2 years,RENT,35000.0,Fully Paid,debt_consolidation,WA,28.29,0
10000.0, 60 months,16.55,246.12,D,D2,10+ years,RENT,60000.0,Current,debt_consolidation,CA,31.12,0
18000.0, 60 months,13.67,415.76,C,C4,10+ years,OWN,89000.0,Late (31-120 days),small_business,AR,4.89,0
6000.0, 36 months,11.99,199.26,C,C1,10+ years,RENT,78000.0,Fully Paid,debt_consolidation,NM,21.65,0
11000.0, 36 months,10.64,358.26,B,B4,4 years,MORTGAGE,65000.0,Fully Paid,home_improvement,OH,23.56,0
5000.0, 36 months,16.99,178.24,D,D3,3 years,RENT,46000.0,Fully Paid,other,NY,24.46,0
11950.0, 36 months,16.99,426.0,D,D3,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,NY,36.36,0
28000.0, 60 months,22.99,789.18,F,F2,8 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,OH,22.36,0
14400.0, 60 months,8.38,294.61,B,B1,< 1 year,MORTGAGE,60000.0,Current,credit_card,LA,24.24,0
9000.0, 36 months,9.17,286.92,B,B2,3 years,MORTGAGE,85000.0,Fully Paid,credit_card,TX,25.26,0
19650.0, 36 months,13.18,663.8,C,C3,2 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,AZ,4.15,0
7000.0, 36 months,6.24,213.72,A,A2,10+ years,RENT,70000.0,Fully Paid,debt_consolidation,CA,24.86,0
19000.0, 36 months,9.76,610.94,B,B3,< 1 year,RENT,60000.0,Fully Paid,credit_card,ME,18.82,0
8000.0, 36 months,9.76,257.24,B,B3,2 years,RENT,35000.0,Fully Paid,credit_card,NY,33.69,0
2000.0, 36 months,17.57,71.88,D,D4,6 years,RENT,50552.0,Fully Paid,moving,NV,31.6,0
11200.0, 36 months,8.38,352.94,B,B1,,MORTGAGE,77000.0,Charged Off,debt_consolidation,NJ,16.4,1
24000.0, 60 months,9.17,500.19,B,B2,10+ years,MORTGAGE,80000.0,Fully Paid,home_improvement,NJ,11.15,0
6000.0, 36 months,13.18,202.69,C,C3,< 1 year,RENT,26525.0,Fully Paid,other,NH,25.97,0
28000.0, 60 months,10.64,603.78,B,B4,7 years,MORTGAGE,60000.0,Fully Paid,credit_card,KY,23.78,0
35000.0, 60 months,13.18,799.59,C,C3,10+ years,MORTGAGE,136185.77,Fully Paid,credit_card,CA,33.4,0
23000.0, 60 months,16.99,571.49,D,D3,10+ years,RENT,46000.0,Charged Off,debt_consolidation,WI,32.25,1
5000.0, 36 months,5.32,150.58,A,A1,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,NE,22.25,0
11000.0, 36 months,10.64,358.26,B,B4,< 1 year,RENT,40000.0,Fully Paid,credit_card,PA,20.58,0
18000.0, 60 months,14.48,423.33,C,C5,3 years,RENT,80000.0,Fully Paid,small_business,CA,26.58,0
30000.0, 60 months,9.76,633.88,B,B3,1 year,MORTGAGE,320000.0,Charged Off,credit_card,CA,5.66,1
8400.0, 36 months,14.48,289.06,C,C5,7 years,RENT,62000.0,Fully Paid,debt_consolidation,AK,21.76,0
3450.0, 36 months,14.48,118.72,C,C5,1 year,RENT,52000.0,Charged Off,debt_consolidation,AL,23.77,1
24000.0, 36 months,12.59,803.93,C,C2,,MORTGAGE,49284.0,Charged Off,debt_consolidation,PA,17.63,1
20000.0, 36 months,12.59,669.94,C,C2,3 years,RENT,70000.0,Fully Paid,debt_consolidation,NJ,14.87,0
6000.0, 36 months,14.48,206.47,C,C5,10+ years,RENT,36400.0,Fully Paid,car,PA,35.34,0
10000.0, 36 months,7.89,312.86,A,A5,2 years,RENT,40000.0,Fully Paid,renewable_energy,NY,11.11,0
21600.0, 36 months,9.17,688.59,B,B2,< 1 year,RENT,70000.0,Fully Paid,debt_consolidation,NY,32.84,0
8000.0, 36 months,8.38,252.1,B,B1,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,MA,9.86,0
17500.0, 36 months,11.99,581.17,C,C1,4 years,RENT,48500.0,Fully Paid,debt_consolidation,CA,15.43,0
35000.0, 36 months,7.89,1095.0,A,A5,10+ years,MORTGAGE,300000.0,Fully Paid,debt_consolidation,CA,24.16,0
10000.0, 60 months,14.48,235.18,C,C5,10+ years,RENT,40000.0,Current,medical,MO,30.15,0
15000.0, 36 months,6.24,457.97,A,A2,6 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,FL,16.43,0
25000.0, 60 months,10.64,539.09,B,B4,10+ years,MORTGAGE,90000.0,Fully Paid,credit_card,LA,8.91,0
16800.0, 36 months,9.17,535.57,B,B2,2 years,RENT,69000.0,Fully Paid,credit_card,CO,32.48,0
22550.0, 60 months,12.59,508.37,C,C2,1 year,MORTGAGE,75000.0,Current,credit_card,CA,32.11,0
12000.0, 36 months,9.76,385.86,B,B3,1 year,RENT,32000.0,Charged Off,debt_consolidation,FL,18.87,1
12600.0, 36 months,9.17,401.68,B,B2,10+ years,RENT,36000.0,Fully Paid,credit_card,CA,23.77,0
5850.0, 36 months,14.48,201.31,C,C5,9 years,OWN,60000.0,Charged Off,debt_consolidation,AZ,15.14,1
14550.0, 60 months,16.99,361.53,D,D3,8 years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,MN,7.47,0
20000.0, 36 months,7.89,625.72,A,A5,10+ years,MORTGAGE,305000.0,Fully Paid,small_business,IL,5.1,0
35000.0, 36 months,7.26,1084.87,A,A4,10+ years,MORTGAGE,285000.0,Fully Paid,debt_consolidation,FL,15.12,0
25000.0, 36 months,11.22,821.08,B,B5,1 year,RENT,118000.0,Fully Paid,debt_consolidation,NJ,19.73,0
6000.0, 36 months,9.76,192.93,B,B3,6 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,PA,18.83,0
32000.0, 60 months,14.48,752.58,C,C5,8 years,MORTGAGE,120000.0,Charged Off,credit_card,CA,21.87,1
12000.0, 36 months,11.22,394.12,B,B5,< 1 year,RENT,75000.0,Fully Paid,debt_consolidation,CA,17.57,0
35000.0, 36 months,11.22,1149.51,B,B5,3 years,MORTGAGE,75000.0,Fully Paid,credit_card,WY,22.5,0
12000.0, 60 months,11.99,266.88,C,C1,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,MO,16.08,0
21450.0, 60 months,17.57,539.69,D,D4,8 years,MORTGAGE,72000.0,Fully Paid,debt_consolidation,OH,22.55,0
15000.0, 36 months,11.22,492.65,B,B5,4 years,OWN,50000.0,Fully Paid,debt_consolidation,CA,27.55,0
30000.0, 60 months,11.99,667.19,C,C1,10+ years,MORTGAGE,92000.0,Current,debt_consolidation,WA,20.58,0
30000.0, 36 months,9.76,964.64,B,B3,10+ years,MORTGAGE,82000.0,Fully Paid,debt_consolidation,ME,26.3,0
16000.0, 60 months,21.99,441.82,F,F1,8 years,MORTGAGE,80000.0,Current,home_improvement,PA,13.31,0
27175.0, 36 months,15.41,947.5,D,D1,< 1 year,RENT,59100.0,Fully Paid,debt_consolidation,FL,28.85,0
12000.0, 36 months,8.38,378.15,B,B1,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,NC,5.81,0
20000.0, 36 months,6.24,610.62,A,A2,10+ years,RENT,50000.0,Fully Paid,debt_consolidation,NY,18.17,0
4900.0, 36 months,9.76,157.56,B,B3,2 years,MORTGAGE,35000.0,Fully Paid,debt_consolidation,OH,20.91,0
8000.0, 36 months,8.38,252.1,B,B1,8 years,OWN,44000.0,Fully Paid,home_improvement,NV,17.4,0
10000.0, 60 months,10.64,215.64,B,B4,6 years,MORTGAGE,41500.0,Fully Paid,credit_card,FL,11.77,0
12000.0, 36 months,11.22,394.12,B,B5,7 years,OWN,49000.0,Fully Paid,debt_consolidation,WV,11.27,0
24000.0, 60 months,16.99,596.34,D,D3,10+ years,RENT,83000.0,Current,debt_consolidation,WA,21.12,0
2700.0, 36 months,12.59,90.45,C,C2,2 years,MORTGAGE,60000.0,Fully Paid,house,CA,15.12,0
21375.0, 60 months,19.99,566.19,E,E4,1 year,MORTGAGE,75000.0,Charged Off,debt_consolidation,NV,19.09,1
6000.0, 36 months,11.99,199.26,C,C1,10+ years,MORTGAGE,78000.0,Charged Off,home_improvement,PA,30.15,1
35000.0, 60 months,9.17,729.44,B,B2,2 years,MORTGAGE,204000.0,Fully Paid,debt_consolidation,MN,9.44,0
14000.0, 36 months,8.38,441.17,B,B1,10+ years,MORTGAGE,85000.0,Charged Off,debt_consolidation,OK,18.69,1
24000.0, 60 months,7.89,485.38,A,A5,4 years,MORTGAGE,86000.0,Fully Paid,debt_consolidation,TX,23.46,0
4200.0, 36 months,13.18,141.88,C,C3,2 years,RENT,33800.0,Fully Paid,debt_consolidation,NY,25.5,0
9225.0, 36 months,17.86,332.86,D,D5,5 years,RENT,70000.0,Fully Paid,home_improvement,TX,1.59,0
16000.0, 60 months,18.2,408.04,E,E1,5 years,OWN,85000.0,Fully Paid,debt_consolidation,OH,20.16,0
20000.0, 36 months,10.64,651.37,B,B4,10+ years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,IL,7.76,0
24000.0, 60 months,13.18,548.29,C,C3,10+ years,MORTGAGE,190000.0,Current,debt_consolidation,NJ,31.81,0
8000.0, 36 months,12.59,267.98,C,C2,1 year,RENT,50000.0,Fully Paid,credit_card,CA,7.47,0
13200.0, 60 months,11.99,293.57,C,C1,10+ years,MORTGAGE,55000.0,Charged Off,debt_consolidation,OH,21.1,1
4000.0, 36 months,14.48,137.65,C,C5,10+ years,MORTGAGE,62000.0,Fully Paid,major_purchase,WA,37.03,0
18200.0, 36 months,12.59,609.65,C,C2,1 year,RENT,63400.0,Fully Paid,debt_consolidation,TX,15.33,0
8000.0, 36 months,7.89,250.29,A,A5,4 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,CO,31.65,0
15000.0, 60 months,14.48,352.77,C,C5,8 years,OWN,95000.0,Current,credit_card,CA,25.57,0
8000.0, 36 months,9.76,257.24,B,B3,,MORTGAGE,24500.0,Fully Paid,home_improvement,GA,27.17,0
18000.0, 60 months,8.38,368.26,B,B1,10+ years,MORTGAGE,76000.0,Fully Paid,credit_card,NY,10.47,0
14000.0, 60 months,11.22,305.94,B,B5,6 years,RENT,72000.0,Current,credit_card,NY,11.47,0
4000.0, 36 months,13.67,136.08,C,C4,3 years,MORTGAGE,60000.0,Charged Off,debt_consolidation,IL,8.99,1
5000.0, 36 months,12.59,167.49,C,C2,10+ years,MORTGAGE,48000.0,Fully Paid,debt_consolidation,CA,18.92,0
20000.0, 36 months,10.64,651.37,B,B4,10+ years,RENT,150000.0,Fully Paid,debt_consolidation,CA,6.82,0
15000.0, 36 months,15.41,523.0,D,D1,5 years,MORTGAGE,64000.0,Fully Paid,credit_card,FL,34.58,0
25000.0, 60 months,12.59,563.6,C,C2,10+ years,RENT,94000.0,Fully Paid,debt_consolidation,KS,24.15,0
20000.0, 60 months,11.99,444.79,C,C1,10+ years,MORTGAGE,77250.0,Fully Paid,debt_consolidation,WI,21.13,0
4000.0, 36 months,19.99,148.64,E,E4,,MORTGAGE,41000.0,Charged Off,other,AR,26.7,1
3000.0, 36 months,12.59,100.5,C,C2,2 years,OWN,42000.0,Fully Paid,credit_card,TX,34.49,0
10000.0, 36 months,5.32,301.15,A,A1,< 1 year,MORTGAGE,52000.0,Fully Paid,credit_card,OH,25.03,0
35000.0, 60 months,9.76,739.53,B,B3,< 1 year,MORTGAGE,192000.0,Fully Paid,debt_consolidation,CO,13.74,0
35000.0, 36 months,7.89,1095.0,A,A5,3 years,RENT,250000.0,Fully Paid,debt_consolidation,TX,16.24,0
13000.0, 60 months,11.99,289.12,C,C1,,MORTGAGE,51000.0,Fully Paid,debt_consolidation,AZ,22.28,0
14000.0, 60 months,15.41,336.08,D,D1,5 years,MORTGAGE,28000.0,Charged Off,debt_consolidation,MI,21.69,1
14950.0, 60 months,18.2,381.27,E,E1,8 years,RENT,40000.0,Charged Off,debt_consolidation,GA,18.75,1
21000.0, 60 months,13.67,485.05,C,C4,10+ years,RENT,72000.0,Current,debt_consolidation,OK,24.56,0
15000.0, 36 months,10.64,488.53,B,B4,4 years,MORTGAGE,86000.0,Fully Paid,credit_card,FL,20.19,0
25000.0, 36 months,9.76,803.87,B,B3,4 years,MORTGAGE,130000.0,Fully Paid,debt_consolidation,FL,16.06,0
6000.0, 36 months,13.67,204.11,C,C4,10+ years,MORTGAGE,48000.0,Fully Paid,other,SD,26.08,0
9300.0, 36 months,17.86,335.57,D,D5,8 years,MORTGAGE,47000.0,Fully Paid,debt_consolidation,UT,36.82,0
23075.0, 60 months,16.99,573.35,D,D3,10+ years,MORTGAGE,92000.0,Current,home_improvement,CA,39.72,0
10250.0, 36 months,7.26,317.72,A,A4,4 years,MORTGAGE,130000.0,Fully Paid,credit_card,OR,15.86,0
20000.0, 36 months,5.32,602.3,A,A1,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,IL,9.22,0
10000.0, 36 months,8.38,315.12,B,B1,5 years,RENT,45000.0,Fully Paid,credit_card,CA,28.8,0
16000.0, 36 months,9.76,514.48,B,B3,2 years,MORTGAGE,52000.0,Fully Paid,debt_consolidation,FL,21.39,0
11200.0, 36 months,9.76,360.14,B,B3,,MORTGAGE,76800.0,Fully Paid,credit_card,WA,16.63,0
15000.0, 36 months,12.59,502.46,C,C2,6 years,MORTGAGE,39500.0,Charged Off,credit_card,AZ,16.26,1
1000.0, 36 months,8.38,31.52,B,B1,10+ years,MORTGAGE,72000.0,Fully Paid,medical,GA,16.56,0
14200.0, 60 months,17.86,359.51,D,D5,3 years,RENT,56000.0,Fully Paid,debt_consolidation,PA,16.14,0
24000.0, 36 months,9.17,765.1,B,B2,6 years,RENT,95000.0,Fully Paid,credit_card,NY,18.91,0
4000.0, 36 months,8.38,126.05,B,B1,< 1 year,OWN,50000.0,Fully Paid,credit_card,OH,27.03,0
5000.0, 36 months,14.48,172.06,C,C5,5 years,RENT,65000.0,Fully Paid,debt_consolidation,CT,6.83,0
15000.0, 36 months,9.76,482.32,B,B3,6 years,RENT,160000.0,Fully Paid,debt_consolidation,CO,19.54,0
27000.0, 36 months,10.64,879.35,B,B4,10+ years,RENT,95000.0,Charged Off,debt_consolidation,NM,27.03,1
20000.0, 60 months,13.67,461.96,C,C4,10+ years,MORTGAGE,95000.0,Current,credit_card,KS,30.27,0
35000.0, 60 months,17.86,886.11,D,D5,2 years,RENT,119000.0,Charged Off,debt_consolidation,CA,16.31,1
5000.0, 36 months,13.67,170.09,C,C4,7 years,RENT,30000.0,Fully Paid,debt_consolidation,SC,17.36,0
2875.0, 36 months,16.99,102.49,D,D3,10+ years,MORTGAGE,143000.0,Charged Off,debt_consolidation,IN,14.96,1
16300.0, 60 months,11.99,362.51,C,C1,7 years,MORTGAGE,55000.0,Fully Paid,credit_card,IL,21.75,0
4000.0, 36 months,11.22,131.38,B,B5,< 1 year,RENT,38500.0,Charged Off,debt_consolidation,GA,16.9,1
15600.0, 36 months,12.59,522.56,C,C2,6 years,MORTGAGE,71000.0,Charged Off,debt_consolidation,GA,37.73,1
17125.0, 36 months,9.17,545.93,B,B2,3 years,MORTGAGE,68000.0,Fully Paid,other,MN,20.56,0
10000.0, 36 months,10.64,325.69,B,B4,,RENT,150000.0,Fully Paid,medical,CA,12.41,0
21900.0, 60 months,19.99,580.1,E,E4,,MORTGAGE,49800.0,Charged Off,debt_consolidation,CA,39.78,1
10000.0, 36 months,8.38,315.12,B,B1,10+ years,RENT,40000.0,Fully Paid,credit_card,OH,11.61,0
20000.0, 36 months,6.89,616.54,A,A3,10+ years,MORTGAGE,104000.0,Fully Paid,credit_card,CA,30.86,0
7500.0, 36 months,7.89,234.65,A,A5,5 years,RENT,52000.0,Fully Paid,moving,FL,16.69,0
14000.0, 60 months,12.59,315.62,C,C2,10+ years,RENT,86000.0,Current,debt_consolidation,NY,31.85,0
25000.0, 36 months,9.76,803.87,B,B3,10+ years,MORTGAGE,88400.0,Fully Paid,debt_consolidation,PA,13.97,0
35000.0, 36 months,9.76,1125.42,B,B3,9 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,NH,19.06,0
18900.0, 36 months,17.57,679.22,D,D4,6 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,FL,11.68,0
14700.0, 36 months,10.64,478.76,B,B4,,MORTGAGE,43200.0,Fully Paid,debt_consolidation,CA,35.0,0
35000.0, 60 months,16.99,869.66,D,D3,10+ years,MORTGAGE,73808.0,Charged Off,debt_consolidation,PA,32.16,1
29000.0, 36 months,7.26,898.89,A,A4,10+ years,MORTGAGE,135000.0,Fully Paid,debt_consolidation,TX,20.32,0
21000.0, 36 months,16.55,744.02,D,D2,10+ years,OWN,101600.0,Fully Paid,debt_consolidation,IL,30.37,0
5000.0, 36 months,7.89,156.43,A,A5,10+ years,MORTGAGE,41000.0,Fully Paid,debt_consolidation,MO,13.23,0
3000.0, 36 months,11.99,99.63,C,C1,10+ years,RENT,44000.0,Charged Off,other,WI,32.43,1
28000.0, 36 months,5.32,843.22,A,A1,10+ years,OWN,130000.0,Fully Paid,credit_card,CT,28.48,0
9325.0, 36 months,13.67,317.22,C,C4,10+ years,RENT,44000.0,Fully Paid,debt_consolidation,OH,38.63,0
24900.0, 60 months,17.86,630.41,D,D5,5 years,RENT,75000.0,Charged Off,debt_consolidation,IL,20.89,1
15000.0, 36 months,9.17,478.19,B,B2,10+ years,MORTGAGE,72000.0,Charged Off,debt_consolidation,MD,17.58,1
24000.0, 36 months,13.18,810.74,C,C3,< 1 year,OWN,200000.0,Fully Paid,credit_card,CA,15.49,0
35000.0, 36 months,13.18,1182.33,C,C3,9 years,RENT,122500.0,Fully Paid,debt_consolidation,NJ,22.67,0
10000.0, 60 months,11.99,222.4,C,C1,3 years,RENT,120000.0,Current,debt_consolidation,CA,7.27,0
10000.0, 36 months,13.18,337.81,C,C3,10+ years,RENT,43000.0,Fully Paid,debt_consolidation,FL,17.22,0
24000.0, 60 months,13.18,548.29,C,C3,10+ years,RENT,60000.0,Current,credit_card,FL,15.3,0
